"trait","var"
4.23833187265699,0.0301660148991896
4.25707227867322,0.0284077422314895
3.99722036552211,0.0382523867944894
3.94375798837552,0.0397085580283092
4.01990955837853,0.0259110099538802
4.01636434921841,0.0261995033585466
3.76919113052195,0.0310378389938197
3.75121531894831,0.0140214303589178
3.67954781367588,0.0283358396918565
4.10945162915407,0.0203164101939872
4.10917044173029,0.0200805664032517
4.09420180355453,0.0267977791709103
4.08524504552714,0.0247498310149456
4.10932999529205,0.0202370687181971
4.24444530466793,0.0275504416459988
4.22195047944959,0.0226242970973764
4.14645886222557,0.0124361091319965
4.28564425796037,0.0199799220028286
4.26640413644308,0.0161708782641289
4.26456762453504,0.013494375177526
4.21524533614563,0.0393651639127329
4.26160596048332,0.0402671105831014
4.2487776838365,0.0345340915627697
4.3182463740002,0.0231126958155544
4.5679273313009,0.0544407434059665
4.47182842562339,0.0591463603046446
4.46006659871382,0.0590269341103257
4.08079006605161,0.0376429559465366
3.98686231734447,0.0362520234272936
3.90263454896071,0.0293417241733987
3.82754578669576,0.0262565469441084
3.7371193344236,0.0217775901140193
3.73053662943123,0.0207781582543137
3.72477902794297,0.02187289970281
3.79031117410085,0.0185258220372234
3.91355447392165,0.0170616364785874
3.93673168830398,0.0230072218875707
3.92387140724521,0.0157302859317756
3.93788995261353,0.0159342168178449
3.99827057809444,0.0176947468074083
4.03541990331576,0.0191783380073544
3.86532881699773,0.0167677338315013
3.92862084078756,0.0182336845168218
4.07864823137637,0.0184614207756101
4.08195830296188,0.0119037263466836
3.72006976565046,0.0190727412268604
3.77417129770844,0.0185736302583682
3.72945350552683,0.0202690434569552
3.76102877143299,0.0215441909061326
3.84709049006808,0.0237221078706102
3.61997760367219,0.0187017496176494
3.60159902470977,0.0120433001876197
3.87556414789326,0.0252435373339904
3.86849707484505,0.0242612978372889
3.46018462598235,0.0220082919077056
3.46668557803925,0.0187811047260442
3.49658209071477,0.0158361725310006
3.41010301339311,0.0137553403853305
3.70477683927952,0.025368746792308
3.67198364921292,0.0282601176577267
3.70064038715898,0.0290744839429113
3.73467979766918,0.0246395688164284
3.59318451643607,0.0119928699051659
3.79868905240838,0.0232201152034834
3.83564432797281,0.039558349289148
3.86575538016918,0.0396862554661517
3.94270275611981,0.0345794258394112
4.16276212649558,0.0267207554860212
4.17092882594926,0.028014087443862
4.19169946064179,0.0279331583867214
3.76093614059892,0.0180731752765203
3.75161505329368,0.020114785380562
3.73470790970804,0.0232746889648867
3.74529377608784,0.0159035645726272
3.75162737736797,0.0154801906499967
3.77824362176148,0.0157923696936861
3.99099674155283,0.0179906818505852
3.72199088171875,0.014617572970985
3.71735334161905,0.0155159032922479
3.67537062773419,0.0118360644648115
3.67649748544402,0.0103705902493027
3.68090655469952,0.0123740092662714
3.4359375104435,0.00288856777134622
3.44685826884209,0.00241248632691916
3.52832002345011,0.00182440406966884
4.03888041448229,0.0273530733469738
4.0092565478052,0.0303602899749716
4.00052736372841,0.0288462962663547
3.9979801406852,0.0302816914625263
4.00567591995215,0.0295394159558883
4.00031802921111,0.0295524976837685
3.89142187798065,0.0152638437600461
3.95011539169467,0.0237606240837073
3.86793604062404,0.0230704520773183
3.87795459826058,0.013552241769384
3.87819636152944,0.0122409396926657
3.85333563763199,0.0125874376179121
3.90181542444216,0.0103549228312889
3.90069609712315,0.0100782597637216
3.97004100971081,0.019024855266213
3.93808498893775,0.0195877997984182
4.08235374425903,0.0114665630334857
3.85911379624722,0.0193896624275718
3.79116966042657,0.0152887340741839
3.77104315458489,0.0143061289391639
4.08215389603982,0.0124677866056434
4.07569320117954,0.00996646739150563
4.07003583429668,0.0087930075764411
4.06453755120777,0.0143734227849917
4.06684841902109,0.0085140332983308
3.99504088999451,0.0134697379731258
4.08010097976486,0.00886509516144011
4.07181618539405,0.010176106390322
4.06955234140947,0.00896931620617295
4.10085301721402,0.00532716774640795
4.06317933723036,0.00637514197708495
4.05056253414682,0.00660210920308709
4.08515806804706,0.00626137722976101
4.22417106412224,0.00450587624461304
4.14520794581829,0.011248879071421
4.1642085976819,0.00900349840399131
4.16744729579908,0.00805352368480849
4.0439672204884,0.0258116764720089
3.98489789757831,0.041113481545203
4.04919661198704,0.0256281924271194
4.0513061337723,0.026053823708639
4.06309066688248,0.0356167575940329
4.11745386447842,0.0304930784680985
4.17495580369649,0.0283378080778349
4.05274972281571,0.0313817219211325
3.90294694997991,0.0307216214509042
3.92115614932133,0.0189568191563854
3.98078533786806,0.0157321164489215
4.04665033881598,0.0185721251515323
3.98848144066389,0.014357030346338
4.02569094550892,0.011522575854141
4.00007364542004,0.0121544631319002
4.02882252742083,0.0126544348942029
4.06596814938631,0.0120061416376626
4.08815884823344,0.013002136681674
5.96052648673317,0.00855145267286051
5.79256514055282,0.00356372709121233
3.84705582917972,0.00877156570020868
3.84858095829379,0.00754539997262829
3.85263712756422,0.00238334078490857
4.69204466948456,0.0751889603267253
4.88496550757599,0.0584536008880735
4.91961099305853,0.0518382187102437
4.91802263560587,0.0524990749283662
4.77008490781906,0.0913163654888126
5.50992353396366,0.0782041799145207
4.3782001100507,0.0325379370197896
4.36046735944413,0.0276669738414949
4.31127336765589,0.0236457324431837
4.2970135099397,0.0243310470658416
4.33188528003584,0.0264927558723777
4.45685162234265,0.0254488210132692
4.18153644024445,0.0139706868301312
4.17447660773752,0.0133072223119456
4.16828117632517,0.0131008553989087
4.1527356216972,0.0136011951752622
4.15850153336582,0.0126307558059093
4.15900363047967,0.0106629014501229
4.1757472269213,0.0151846976694536
4.19100769117827,0.0157205622515858
4.37668498481546,0.0388350370556909
4.93020226108197,0.0855727317775253
5.3445831084132,0.0262064752898024
