"trait","var"
4.02569094550892,0.0115813645064581
4.00007364542004,0.0122164756988997
4.02882252742083,0.0127189983375407
4.06596814938632,0.0120673974623446
4.08815884823344,0.0130684741137234
5.96052648673321,0.00859508253343634
5.79256514055283,0.00358190937228995
3.84705582917961,0.00881631858643411
3.84858095829371,0.00758389691126407
3.85263712756421,0.00239550068687239
4.69204466948456,0.0755725774712499
4.884965507576,0.0587518335456658
4.91961099305853,0.0521026994179491
4.91802263560587,0.0527669273514701
4.77008490781907,0.0917822653127358
5.50992353396366,0.078603180832452
4.37820011005071,0.0327039469025437
4.36046735944414,0.0278081318712985
4.3112733676559,0.0237663739352408
4.29701350993971,0.0244551850610755
4.33188528003585,0.0266279229941756
4.45685162234265,0.0255786619368063
4.18153644024446,0.0140419658445707
4.17447660773753,0.0133751163033331
4.16828117632518,0.0131676964978828
4.1527356216972,0.0136705890281972
4.15850153336582,0.0126951984375721
4.15900363047967,0.0107173040085419
4.17574722692131,0.0152621706167468
4.19100769117827,0.015800769201849
4.37668498481547,0.0390331749998527
4.93020226108198,0.0860093273478187
5.3445831084132,0.0263401817963831
